"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen","Run 8","Run 8 Pen","Run 9","Run 9 Pen"
"Shawn","Krebsbach","","221","2006 Mitsabishi Evo","Trackcross B","58.030","58.030","1","1","1","","74.725","RERUN","59.558","","58.646","","58.03","","66.574","DNF","58.739","DNF","57.956","DNF","59.075","DNF"
"Cory","Smith","","105","2004 Mazda RX-8","Trackcross F","62.817","62.817","2","18","18","","66.884","","64.052","","63.399","DNF","63.637","","64.104","","62.817","","64.023",""
"Alex","McCleskey","","969","2007 Chevrolet Corvette","Trackcross C","62.909","62.909","4","19","19","","83.32","RERUN","65.324","","63.372","","63.161","","62.917","","63.355","","63.48","","62.909",""
"Joe","Sexton","","204","2002 BMW M3","Trackcross B","62.921","62.921","5","20","20","","85.517","RERUN","64.01","","63.59","","63.47","","63.492","","63.194","","62.921","","70.009",""
"Nicholas","Lemerond","","388","2025 Toyota GR Corolla","Trackcross E","62.939","62.939","4","21","21","","67.243","","64.632","","63.792","","64.042","","62.939","","64.963","DNF","63.194",""
"Koun","Phah Moua","","317","2017 Volkswagen GTI","Trackcross B","63.033","63.033","6","22","22","","64.727","","64.302","","63.52","","63.644","","64.129","","82.626","RERUN","63.647","","63.033","","64.112","RERUN"
"Jake","Algren","","410","2011 Honda Civic Si","Trackcross E","63.243","63.243","5","23","23","","64.196","","64.411","","63.837","","63.243","","63.447","","63.387","","64.884","DNF"
"Daniel","Personius","","500","1997 BMW 318ti","Trackcross E","63.412","63.412","6","24","24","","67.265","","65.191","","64.331","","64.028","","64.505","","63.412","","63.617",""
"Carter","Smith","","727","2015 Scion FR-S","Trackcross E","63.423","63.423","7","25","25","","66.4","","64.696","","65.184","DNF","64.55","","64.516","","63.423","","63.616",""
"Jon","Stef","","805","2011 Subaru Paycheck Destroyer","Trackcross C","63.425","63.425","5","26","26","","69.758","","65.886","","65.112","","64.265","","64.682","","63.678","","63.425",""
"Justin","Hirschuber","","541","2007 Chevrolet C6 Base","Trackcross C","63.652","63.652","6","27","27","","68.494","","66.126","","65.535","","63.652","","64.321","","63.96","","63.841",""
"Andrew","Youngquist","","998","1998 Chevrolet Corvette silver","Trackcross B","64.405","64.405","7","28","28","","66.914","","64.457","","64.405","","65.148",""
"Dave","Matson","","132","1991 Chevrolet camaro","Trackcross B","64.418","64.418","8","29","29","","65.52","","65.479","","65.808","","65.215","","64.418","","64.838","","65.607",""
"Brian","Shoultz","","714","2022 Chevrolet Camaro SS 1LE","Trackcross C","64.456","64.456","7","30","30","","67.929","","66.47","","65.113","","64.56","","65.098","","64.456","","64.583",""
"Max","Otzenberger","","275","1998 Chevrolet Corvette","Trackcross C","64.908","64.908","8","31","31","","69.174","","67.744","","66.464","","64.908","","66.276","","65.407","","65.433",""
"Dan","Doroff","","995","2017 Chevrolet ss","Trackcross D","65.007","65.007","4","32","32","","67.945","","66.686","","66.281","","65.492","","65.282","","65.45","","65.007",""
"Michael","Keiser","","42","2011 BMW 128i","Trackcross E","65.040","65.040","8","33","33","","66.523","","65.058","","65.04","","65.382","","67.455","","66.435","","65.573",""
"Brady","Lubenow","","209","2004 Nissan 350z Silverstone","Trackcross E","65.375","65.375","9","34","34","","75.543","","67.029","","65.941","","66.179","","67.277","","65.465","","65.375",""
"Teng","Moua","","230","2020 Toyota Supra","Trackcross A","65.679","65.679","4","35","35","","72.077","","69.64","","67.476","","69.439","","65.679","","66.037","","65.877",""
"Ashton","Carver","","145","2022 Subaru WRX","Trackcross D","65.738","65.738","5","36","36","","66.675","","65.738","","66.079","","66.298","","76.868","RERUN","66.212","DNF","66.474","","66.824",""
"Jon","Miska","","773","2006 BMW 330i","Trackcross D","65.935","65.935","6","37","37","","67.472","","66.014","","66.806","","66.12","","66.131","","99.922","RERUN","66.065","","83.214","RERUN","65.935",""
"Brayden","Harr","","618","2009 Lexus Is250","Trackcross D","65.951","65.951","7","38","38","","71.039","","68.295","","67.281","","68.145","","66.446","","66.589","","65.951",""
"Steve","Algren","","144","2009 Chevrolet Corvette","Trackcross C","65.996","65.996","9","39","39","","69.024","","67.503","","66.809","","66.154","","66.398","","66.233","","65.996",""
"Peter","Nolden","","726","2020 Mazda MX-5 Club","Trackcross F","66.244","66.244","3","40","40","","68.889","","67.367","","66.976","","66.244","","66.338","","66.372","","67.1",""
"Oliver","Moore","","377","2004 Mini Cooper MC40 S","Trackcross E","66.325","66.325","10","41","41","","72.765","","69.568","","68.583","","67.426","","70.392","","67.797","","66.325",""
"Pryce","Cha","","141","2005 Honda S2000","Trackcross E","66.392","66.392","11","42","42","","71.927","","69.413","","68.202","","67.965","","66.83","","66.392","","79.978","DNF"
"Abel","Lao","","333","2026 Subaru BRZ TS","Trackcross E","66.424","66.424","12","43","43","","69.355","","67.55","","68.819","","66.886","","81.021","","69.603","","66.424",""
"Randy","Cameron","","302","2012 Ford Mustang Boss 302","Trackcross C","66.439","66.439","10","44","44","","69.191","","67.696","","67.248","","66.786","","66.755","","67.698","","66.439",""
"Nick","Dorschner","","137","2023 Hyundai Elantra N","Trackcross D","66.497","66.497","8","45","45","","72.037","","70.097","","68.569","","67.673","","66.908","","67.06","","66.497",""
"Blake","Wilson","","789","2020 Mazda MX-5 RF GT White","Trackcross F","67.028","67.028","4","46","46","","70.375","","67.927","","67.069","","67.028","","67.487","","67.074","","67.828",""
"Brandon","Rhoades","","50","1994 Chevrolet Camero","Trackcross E","67.455","67.455","13","47","47","","71.765","","68.538","","67.455","","67.802","","67.896","","67.759","","67.748",""
"Sou","Vang","","9","2013 Mazda Miata","Trackcross F","67.456","67.456","5","48","48","","70.325","","69.515","","67.791","","67.774","","72.185","","72.261","","67.456",""
"Owen","Balcer","","108","2003 Volkswagen Golf GTI","Trackcross E","67.914","67.914","14","49","49","","77.41","","70.797","","69.578","","69.849","","70.156","","69.046","","67.914",""
"Isaac","Karrer","","787","2020 Fiat Abarth 124 Spider White","Trackcross G","67.936","67.936","1","50","50","","80.417","","68.001","","83.93","","67.936","","68.24","","68.81","","68.312",""
"Erick","Nolting","","550","2000 Subaru 2.5RS","Trackcross D","68.140","68.140","9","51","51","","70.899","","68.692","","68.597","","68.14","","68.706","","69.602","","69.494",""
"Luiz","Vasconcelos","","199","2024 Subaru WRX","Trackcross F","68.256","68.256","6","52","52","","72.092","","72.712","","74.043","","69.724","","70.91","","70.019","","68.256",""
"Mike","Mohr","","308","2010 Chevrolet Camaro","Trackcross B","68.582","68.582","9","53","53","","75.435","","72.056","","72.174","","72.244","","69.414","","68.582","","82.362",""
"Steven","Hill","","701","2012 Ford Mustang GT","Trackcross C","68.630","68.630","11","54","54","","71.71","","71.273","","69.18","","74.234","","69.806","","69.112","","68.63",""
"John","Witthaus","","539","2004 Mercury Grand Mar","Trackcross C","68.915","68.915","12","55","55","","70.329","","70.74","","73.248","","69.466","","70.219","","69.027","","68.915",""
"Travis","Williams","","696","2004 Mazda Rx8","Trackcross E","69.037","69.037","15","56","56","","72.819","","70.638","","70.495","","70.928","DNF","69.891","","71.282","","69.037",""
"Thomas","Haider","","104","2022 Ford Shelby GT 500","Trackcross B","69.153","69.153","10","57","57","","77.066","","74.031","","71.777","","71.996","","70.685","","69.153","","69.806",""
"Randall","Johnson","","630","2023 Mazda Miata","Trackcross F","69.339","69.339","7","58","58","","73.571","","72.133","","70.956","","69.786","","69.339","","70.207","","70.124",""
"Chanhue","Vang","","506","2017 Honda Type R","Trackcross C","69.369","69.369","13","59","59","","74.751","","70.178","","70.058","","69.9","","70.017","","69.369","","69.683",""
"Anthony","Decker","","774","1993 Honda Del Sol","Trackcross D","69.848","69.848","10","60","60","","74.006","","72.889","","71.552","","70.279","","70.745","","69.848",""
"Suewa","Vang","","505","2006 Acura RSX","Trackcross D","70.135","70.135","11","61","61","","72.097","","71.281","","70.135","","70.142","","71.243","OFF","71.49","","70.386",""
"Jonathan","Decker","","477","1993 Honda Del Sol","Trackcross E","70.255","70.255","16","62","62","","75.431","","72.081","","70.927","","70.255","","72.564",""
"Brody","Rouillard","","207","2008 Lexus ISF","Trackcross D","70.496","70.496","12","63","63","","71.222","","71.637","","70.716","","70.905","","70.539","","71.692","","70.496",""
"Brandon","Rowlett","","406","1991 Toyota MR2","Trackcross E","70.531","70.531","17","64","64","","74.843","RERUN","75.36","","70.825","","70.531","","91.176","DNF"
"Varun","Sarathy","","210","2020 Hyundai Veloster N","Trackcross E","70.654","70.654","18","65","65","","79.522","","75.094","","72.987","","72.59","","71.861","","92.563","RERUN","70.654","","71.167",""
"Philip","Ethier","","7","1963 Lotus Super Seven","Trackcross A","70.696","70.696","5","66","66","","87.08","","79.044","","75.621","","75.32","","70.696",""
"Ed","Wildeman","","200","1999 BMW M Roadster","Trackcross F","71.026","71.026","8","67","67","","74.291","","71.026","","107.38","DNF","77.28","DNF","74.689","","73.751","","113.128","DNF"
"Max","Parker","","996","1996 Mazda Miata","Trackcross D","71.638","71.638","13","68","68","","102.174","","80.068","","73.391","","71.638","","71.754","","106.531","RERUN","73.239",""
"Dennis","OMeara","","111","2019 Chevrolet Corvette Grand Sport","Trackcross C","71.769","71.769","14","69","69","","74.741","","73.68","","71.769","","73.092","","75.116","","74.643","","73.507",""
"Braydon","Sparks","","201","2009 BMW 128i","Trackcross E","72.034","72.034","19","70","70","","77.584","","72.151","","72.034","","72.12","","74.809","","73.865","","72.615",""
"Grant","Wodny","","924","2008 Mazda MX-5 Miata","Trackcross G","72.204","72.204","2","71","71","","78.779","","75.056","","72.204","","73.446","","73.962","","72.818","","72.486",""
"Carter","Grimes","","922","2013 Hyundai Veloster Turbo","Trackcross F","72.415","72.415","9","72","72","","76.664","","75.406","","73.861","","73.4","","74.653","","72.648","","72.415",""
"Ryker","Huseby","","660","1991 Honda Beat","Trackcross D","72.608","72.608","14","73","73","","80.26","","78.259","","77.433","","75.947","","73.994","","72.608","","72.834",""
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette","Trackcross D","72.744","72.744","15","74","74","","80.192","","75.024","","77.099","","73.695","","77.769","","72.744","","74.877",""
"Joe","Freeborn","","808","2006 Mazda Miata","Trackcross G","73.105","73.105","3","75","75","","83.911","","74.836","","75.557","","73.105","","74.035","","75.07","DNF","75.5",""
"Faarouq","Luqman","","992","2008 Nissan 350z","Trackcross E","73.969","73.969","20","76","76","","98.678","","90.558","","83.883","","79.188","","84.959","","75.86","","73.969",""
"Patrick","Olheiser","","299","2004 Chevrolet corvette","Trackcross C","74.532","74.532","15","77","77","","76.272","","76.273","","74.532","","74.788","","76.251","","75.942","","76.324",""
"Luke","Hill","","348","2007 Honda Fit","Trackcross G","75.192","75.192","4","78","78","","79.602","","77.358","","75.893","","75.767","","75.237","","75.525","","75.192",""
"Sandy","Powell","","124","2009 Nissan 370z","Trackcross D","76.335","76.335","16","79","79","","81.886","","78.905","","78.142","","91.956","RERUN","76.521","","76.642","","77.659","","76.335",""
"Brittany","Grant","","547","2007 Chevrolet C6 Base","Trackcross C","77.084","77.084","16","80","80","","87.226","","81.704","","78.646","","77.084",""
"Gary","Keim","","157","2008 Nissan ALTIMA","Trackcross E","77.559","77.559","21","81","81","","79.966","","80.597","","76.183","DNF","77.559","","77.772","","80.702",""
"Frederick","Nolting","","138"," Chevrolet Corvette","Trackcross C","77.733","77.733","17","82","82","","80.404","","78.84","","77.915","","77.733","","78.586",""
"Robert","Sorensen","","100","2014 Ford Mustang Ruby Red","INVALID:B","-","-","-","-","-",""
"Joe","MacDonald","","444","2002 Honda S2000 Black","INVALID:B","-","-","-","-","-",""
"Ted","Hough","","968","1990 Mazda Miata Red","INVALID:G","-","-","-","-","-",""
"Quinton","Spitler","","333","2011 Mitsubishi Evolution X Red","INVALID:D","-","-","-","-","-",""
"Jordan","Hill","","778","2014 Scion FR-S Navy","INVALID:D","-","-","-","-","-",""
"Pheng","Her","","525","2023 Subaru BRZ Grey","INVALID:E","-","-","-","-","-",""
"John","Nichol","","152","2018 BMW BMW Blue","INVALID:C","-","-","-","-","-",""
