"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen"
"Robin","Newborg","","79","2016 Volkswagen Golf R","P-STU","49.947","41.156","17","32","16","","51.693","1","50.178","1","49.947","","50.383","","51.571","","49.953",""
"Will","Hornseth","","591","1988 Honda CRX Si","P-STS","49.974","40.478","13","20","17","","57.296","2","51.329","DNF","50.194","","50.319","","49.974","","68.423","RERUN","50.013",""
"Daniel","Berge","","8","2015 Scion FR-S","SSC","50.030","40.324","1","15","18","","50.136","","50.232","","50.29","1","49.311","2","50.03","","49.631","1"
"Gordon","Kuhnley","","46","2000 Honda s2000","P-STR","50.047","41.188","19","34","19","","51.235","","50.457","","49.97","1","52.646","RERUN","50.196","","50.047","","50.393",""
"kent","sklarow","MAC does not use these","76","1990 Mazda Miata","Z-STS","50.069","40.555","6","21","20","","50.495","3","49.743","1","50.398","2","49.754","1","50.786","1","50.069",""
"Bernie","Kaeferlein","421","421","2016 Scion FR-S Red","SSC","50.142","40.414","2","18","21","","52.979","1","52.324","","50.426","","50.356","1","50.287","1","50.142",""
"Jay","McKoskey","","12","1991 Mazda Miata","P-STS","50.167","40.635","15","24","22","","51.467","","56.597","4","50.167","","50.735","1","50.204","","49.987","1"
"Dave","Farrell","","20","2006 Lotus Elise","Z-SS","50.255","41.058","9","30","23","","55.578","1","52.494","","52.451","","51.2","","50.612","","50.255",""
"David","Thompson","","152","2001 Honda S2000","P-STR","50.309","41.404","21","37","24","","50.804","2","51.335","","50.934","","53.424","","51.186","","55.403","RERUN 1","50.309",""
"Jeremy","Fohrenkamm","","976","1976 Triumph Spitfire Blue","V","50.340","50.340","1","113","25","","66.765","RERUN","52.283","1","50.842","1","51.374","1","51.686","","50.34","","50.055","1"
"Alan","Millard","","204","2016 Mazda MX-5 Club","Z-CSP","50.689","43.440","15","62","26","","58.099","DNF","52.5","1","53.017","","52.558","","51.85","","50.689",""
"Ryan","Etheridge","","212","2003 Chevrolet Corvette Z06","Z-CAMS","50.731","42.157","11","45","27","","50.306","1","50.731","","50.137","1","50.311","DNF","51.057","","50.753",""
"William","Gregory","","18","2016 Volkswagen Golf GTI","Z-GS","50.753","39.891","1","8","28","","53.129","","50.976","1","51.192","","51.868","","51.463","","50.753",""
"Dave","Salas","","183","1990 Mazda Miata","P-STS","50.817","41.161","18","33","29","","55.683","1","53.408","","52.205","","53.548","","51.344","","50.817",""
"Charles","Kim","9","9","2004 Toyota MR2","P-ES","50.836","40.007","8","10","30","","51.619","DNF","53.223","1","51.355","","50.89","2","50.836","","51.155",""
"Nicholas","Bedell","","62","2016 Scion Frs Red","SSC","50.871","41.002","3","29","31","","51.637","","51.981","","50.468","1","58.926","1","50.939","1","61.896","RERUN 1","50.871",""
"David","Parsons","473","15"," honda s2000","P-STR","51.036","42.002","22","40","32","","63.012","1","53.349","RERUN","52.778","","52.674","1","52.506","1","51.036","","51.715",""
"Tim","Malzahn","","475","1997 Acura Integra White","SMF","51.080","42.856","1","51","33","","51.302","","51.08","","51.507","","51.31","","51.397","","51.69",""
"Gretchen","Austin","","173","2004 Toyota MR2","Z-ES","51.089","40.207","4","13","34","","53.467","","52.799","1","52.631","","59.986","","51.459","","51.089",""
"Salah","Khuhro","","666","2018 Mercedes-Benz C43 AMG","P-FS","51.108","40.733","16","26","35","","52.141","DNF","52.416","1","51.209","","51.583","","51.108","","51.477",""
"Kevin","Berndt","","828","1999 Mazda Miata","P-ES","51.127","40.236","10","14","36","","52.763","","52.326","","61.644","RERUN","51.127","","51.201","2","52.857","DNF","51.358",""
"Eric","McClellan","","70","2012 Chevrolet Corvette","C2-CAMS","51.129","42.488","3","49","37","","68.405","RERUN","54.929","","53.365","","54.663","DNF","53.512","","52.396","","51.129",""
"Ryan","Thompson","","34","2016 Ford Focus ST","P-GS","51.140","40.196","9","12","38","","52.361","","51.345","","52.569","","52.634","","51.875","","51.14",""
"Sou","Vang","","40","2013 Mazda Miata","C1-CS","51.306","41.301","1","35","39","","53.563","","52.391","","52.045","1","52.162","1","51.352","","51.306",""
"Patrick","Malzahn","","745","1997 Acura Integra ","SMF","51.329","43.065","2","57","40","","52.808","","52.091","","51.329","","51.75","2","52.54","","51.472",""
"John","Moravec","","495","2013 Scion FR-S","Z-DS","51.400","40.811","8","28","41","","53.111","","52.744","","51.975","","51.907","","51.718","","51.4",""
"Dave","Bahl","","78","1992 Chevrolet Corvette Yellow","BS","51.414","41.542","1","39","42","","52.797","","51.937","","54.094","","52.938","","51.414","","51.59",""
"Brian","Ksicinski","","134","2016 Ford Focus ST","P-GS","51.484","40.466","12","19","43","","53.195","","55.056","","53.365","","53.953","","52.732","","51.484",""
"Brent","Lucio","537","537","1996 Mazda Miata ","ES","51.632","40.634","1","23","44","","53.069","1","52.024","","54.088","","54.738","2","52.339","","51.632",""
"Dwight","Anderson","","843","2015 Ford Fiesta ST","Z-HS","51.661","40.347","5","16","45","","52.911","","52.236","","51.504","2","52.695","","52.252","","65.006","RERUN","51.661",""
"Ben","Swenson","","6","1991 Toyota MR2 Base white","ES","51.728","40.709","2","25","46","","52.312","DNF","52.387","DNF","55.328","DNF","54.995","","51.728","","52.127","1"
"Josh","Swanberg","","121","1999 Chevrolet Corvette","Z-CAMS","51.770","43.020","14","56","47","","55.892","1","52.438","","53.74","","52.935","","51.77","","52.419",""
"Tim","Suggs","","340"," Exomotive Exocet","EM","51.786","46.296","3","101","48","","55.89","","54.751","","56.061","","53.38","2","52.86","","51.786",""
"Brian","Giller","","319","2014 Ford Fiesta ST","C2-STH","51.813","42.020","1","41","49","","57.709","","53.646","","53.09","","53.49","1","52.236","","51.813",""
"Chris"," Mosley","","711","2017 Subaru Justy","P-DS","52.048","41.326","20","36","50","","54.11","","53.335","","54.281","","53.023","","52.048","","52.928",""
"Steve","Meschke","","31","2015 Ford Fiesta","Z-HS","52.164","40.740","7","27","51","","57.89","DNF","52.862","","52.642","","52.45","","52.164","","52.271",""
"Dylan","Braun","","519","1995 Mazda Miata Red","STR","52.246","42.998","1","53","52","","57.526","DNF","53.849","","53.315","","54.487","","52.246","","52.875",""
"Kyle","Greene","","99","1999 Mazda Miata ","ES","52.285","41.148","3","31","53","","53.756","1","52.285","","52.389","","53.39","1","52.84","","53.788",""
"Tim","Schott","","986","2001 Porsche Boxster","C1-CS","52.575","42.322","2","46","54","","54.782","1","54.011","","53.697","","53.037","","52.698","","52.575",""
"Cody","Lindman","284","284","2007 Mazda Miata ","STR","52.589","43.280","2","59","55","","54.502","2","52.974","1","52.589",""
"Shane","Donahue","","182","2016 Ferrari 488 GTB","Z-SSM","52.649","45.857","20","98","56","","55.197","","52.784","","53.195","","54.12","","53.957","","52.649",""
"Stuart","Naber","56","56","2005 Mazda Miata Blue","ES","52.733","41.500","4","38","57","","56.178","","53.881","","52.733","","53.15","","53.348","","52.905",""
"nolan","lawrence","","61","2016 VW gti","N","52.812","52.812","1","115","58","","55.016","DNF","53.402","","53.873","1","53.486","","52.824","","52.812",""
"Luke","Fox","","230","2016 Subaru STi","C2-STU","52.879","43.572","5","63","59","","67.59","DNF","67.037","","55.045","","56.059","DNF","54.742","","52.879",""
"Ron","Schwanz","","2","1997 Mazda Miata","Z-STS","52.960","42.897","12","52","60","","55.807","","56.408","DNF","53.29","","54.76","1","53.225","","52.96",""
"Chris","Lottes","","913","2017 Subaru WRX STI Silver","BS","52.971","42.800","2","50","61","","60.812","DNF","57.577","","56.106","","53.793","","52.971","","53.092","2"
"Harold","Kachelmyer","","948","1984 Porsche 944 Black","V","53.103","53.103","2","116","62","","54.442","","54.729","","54.464","","54.426","","54.789","2","53.103",""
"Garrett","Braun","","518","1995 Mazda Miata Red","STR","53.140","43.734","3","65","63","","68.054","DNF","54.236","DNF","55.49","","56.412","DNF","53.828","","53.14",""
"Patrick","Higgins","","919","2008 BMW Z4 with a funny M badge. ","BS","53.216","42.998","3","54","64","","54.603","1","53.961","","53.216","","53.352","DNF","52.07","1","53.972","1"
"Douglas","Lindman","242","242","2007 Mazda MX-5 Cinnamon","STR","53.254","43.828","4","68","65","","58.584","","53.666","","53.536","","55.921","1","53.386","","53.254",""
"Wayne","Schmidt","","998","1992 Volkswagen Corrado faded red","SMF","53.325","44.739","3","81","66","","54.913","","54.392","DNF","53.325","","53.866","DNF","53.75","","51.881","1"
"Terry","Higgins","","918","2003 BMW z4 gray","BS","53.408","43.153","4","58","67","","55.216","","53.858","","53.637","","53.88","","53.408","","64.467",""
"Alex","Lowe","","171","2009 Mini Cooper S","DS","53.422","42.417","1","48","68","","63.162","DNF","56.715","","53.549","","54.971","","53.469","","53.422",""
"Giuseppe","Pellizzer","","81","2005 Mazda Miata","Z-ES","53.504","42.107","10","42","69","","57.859","","54.896","","55.309","","54.171","","54.265","1","53.504",""
"William","Thompson","","956","1990 Mazda MX-5 Miata White","ES","53.508","42.110","5","43","70","","63.262","DNF","56.218","","53.833","","54.443","","53.748","1","53.508",""
"Justin","Wojciechowski","","312","2015 Ford Mustang GT White","N","53.686","53.686","2","117","71","","56.409","","54.513","1","55.662","1","55.089","","54.429","","53.686",""
"Jake","Rogers","","990","1990 Mazda Mx-5 Miata","P-STR","53.716","44.208","23","73","72","","56.868","","56.542","","34.517","RERUN","53.716","","54.825","","55.377","","55.799",""
"Darren","Brooke","","476","2002 Honda S2000 Blue","BS","53.728","43.412","5","60","73","","58.574","","52.504","DNF","63.448","DNF","56.474","","53.728","","54.381",""
"Andrew","Testin","","306","2000 Mazda Miata ","ES","53.827","42.361","6","47","74","","61.617","DNF","67.094","","59.358","","56.378","","56.63","","53.827",""
"Dustin","Peterson","","685","2000 Chevrolet Camaro","C2-CAMC","53.866","43.954","7","71","75","","56.92","1","58.316","","56.973","","56.368","DNF","56.146","","53.866",""
"Dan","Nielsen","","411","1988 Chevrolet corvette","C2-XP","53.910","47.656","14","106","76","","58.024","","57.96","","56.117","","55.457","","53.91","","54.662",""
"Daniel","Personius","","500","1988 Volkswagen Golf Black","SMF","53.931","45.248","4","90","77","","54.728","","54.298","","53.756","2","55.144","1","53.904","1","53.931",""
"Eric","Brezinka","","213","2014 Subaru WRX STi Silver","BS","54.020","43.648","6","64","78","","59.126","1","55.505","","54.02",""
"Thomas","Braun","","159","2004 Mazda Mazdaspeed Miata","C2-STU","54.193","44.655","9","80","79","","58.647","DNF","58.758","DNF","58.343","1","54.193","","54.585","","53.125","DNF"
"Dan","Willemssen","","219","1990 Mazda Miata","C2-STS","54.200","43.902","6","69","80","","60.143","1","56.213","1","55.812","1","54.325","","54.633","1","54.2",""
"Mike","Farrell","","297","2001 Honda S2000 Black","BS","54.210","43.801","7","67","81","","57.44","DNF","56.224","","57.212","2","54.624","","54.21","","54.507",""
"Kim","John  Crumb","","282","2004 BMW 330ci","C2-STX","54.230","44.088","8","72","82","","81.425","RERUN","55.23","","54.669","","54.982","","54.331","","54.598","","54.23",""
"Justin","Thompson","342","432","1997 Plymouth Neon","Z-SMF","54.249","45.514","19","94","83","","73.122","RERUN","54.249","","60.775","","59.605","","61.521","DNF","62.678","DNF","57.768","DNF"
"Erik","Nelson","","39","2005 Porsche 911S","Z-SS","54.280","44.346","16","75","84","","59.109","1","56.019","1","55.191","","55.797","1","53.323","DNF","54.28",""
"Brandon","McCarthy","","348","2017 Exocet Exocet","EM","54.345","48.584","4","110","85","","78.183","","57.192","","55.594","","54.345","","69.332","RERUN","54.37","","54.577",""
"Patrick","Knoll","","37","2012 Audi TT RS White","N","54.491","54.491","3","118","86","","60.069","","57.204","DNF","58.078","","57.599","","56.074","","54.491",""
"lesko","joseph","","161","2016 VW GTI","N","54.583","54.583","4","119","87","","59.799","DNF","58.139","","56.308","","55.632","1","55.931","","54.583",""
"Mikaila","Conway","","626","2014 Ford Focus ST","Z-GS","54.720","43.009","13","55","88","","57.077","","54.8","1","54.264","1","54.72","","54.865","2","53.493","3"
"Keith","Riddering","","303","1993 Chevrolet Camaro Red","N","54.756","54.756","5","120","89","","58.649","","55.842","","54.756","","55.726","1","54.837","1","59.692","DNF"
"Patrick","Soine","","240","2016 Mazda MX-5 Club","Z-CSP","54.811","46.973","22","103","90","","56.297","","61.572","1","54.985","","59.968","DNF","56.315","1","54.811",""
"Joel","Cox","","422","2016 Chevrolet Corvette Stingray","Z-AS","55.031","44.795","18","83","91","","57.237","DNF","56.467","DNF","55.286","","58.324","","57.605","1","55.031",""
"Philip","Ethier","","7","2005 Lotus Elise","C2-SSM","55.058","47.955","15","108","92","","58.536","","56.898","","55.611","","55.723","DNF","54.913","DNF","55.058",""
"Jon","Thompson","234","234","1997 Plymouth Neon","Z-SMF","55.061","46.196","21","100","93","","59.577","DNF","57.504","","56.163","","57.079","","55.937","","55.061",""
"Josh","Bondhus","","141"," Lexus IS350 Awesome","N","55.296","55.296","6","121","94","","59.839","","57.475","","59.962","","56.512","","56.549","","55.296",""
"Peter","Hsu","","45","2012 BMW 335iX Coupe Space Grey","DS","55.346","43.944","2","70","95","","57.342","1","56.024","","56.914","","56.02","","54.936","1","55.346",""
"Jody","Bedell","","92","2015 Scion FR-S","SSC","55.511","44.741","4","82","96","","53.821","DNF","55.511","","53.895","1","54.942","1","80.421","RERUN 1","54.744","2","54.155","1"
"Chuck","Bower","","196","2012 BMW 335i","Z-FS","55.654","44.356","17","77","97","","56.457","1","58.061","DNF","56.392","2","57.117","","56.78","1","55.654",""
"Scott","LaPointe","","318","1964 Chevrolet Chevelle Green","CAMT","55.712","44.959","1","85","98","","86.17","DNF","56.755","DNF","57.289","","56.896","","57.467","DNF","55.712",""
"Morgan","LaMoore","","714","2013 Subaru WRX Blue","DS","55.865","44.356","3","76","99","","52.891","DNF","62.232","","57.303","1","60.307","","57.734","","55.865",""
"ryan","Tanner","","82","2003 Mazda miata","Z-SSM","55.869","48.661","23","112","100","","59.824","","54.796","DNF","58.305","","70.276","RERUN","56.522","","55.17","1","55.869",""
"Andy","Kim","","278"," Tesla Model 3 White","N","55.887","55.887","7","122","101","","63.216","DNF","57.49","","57.005","","56.512","","55.887",""
"Clark","Piepho","909","909"," Lotus Exige S","C2-SSP","55.913","47.637","13","105","102","","63.756","RERUN","60.307","","58.59","","56.632","","58.831","1","58.016","1","55.913",""
"Mark","Gruetzman","460","460","1964 Ford Galaxie Black","CAMT","55.986","45.180","2","88","103","","56.936","","56.914","DNF","55.986",""
"Mark","Velasco","","888","2014 Subaru WRX Blue","DS","56.046","44.500","4","78","104","","68.632","","60.805","","60.185","DNF","57.079","","56.914","","56.046",""
"Darrian","Marshall","","636","1990 Mazda Miata","C2-STS","56.077","45.422","10","93","105","","61.128","","57.49","","57.46","","56.878","","58.556","DNF","56.077",""
"Nicholas","Mayer","","455","2008 Porsche Cayman Red","BS","56.128","45.351","8","92","106","","61.635","","58.611","","58.845","","59.621","","56.128","","61.341",""
"Jason","Riddering","","434","2013 Chevrolet Camaro","C2-CAMC","56.149","45.817","11","96","107","","61.25","","57.273","","56.997","","57.222","","56.149","","55.164","DNF"
"Chad","Barclay","","637","2010 Infiniti G37xS","C1-FS","56.388","44.941","4","84","108","","60.077","","57.561","","57.817","","58.693","","56.687","DNF","56.388",""
"Kevin","Duffy","","314","1964 Chevrolet Chevelle Green","CAMT","56.636","45.705","3","95","109","","62.924","DNF","58.561","","58.334","DNF","63.28","","57.456","1","56.636",""
"Rory","Lonergan","","549","1990 Mazda Miata Red","N","56.766","56.766","8","123","110","","70.032","DNF","59.573","","59.322","","58.876","","56.973","","56.766",""
"Nathan","Thalhuber","","117","1991 Toyota MR2 Red","N","56.821","56.821","9","124","111","","64.527","","59.326","","41.96","RERUN","56.821","","80.512","","59.544","","59.523",""
"Heidi","Halverson","","10","1965 Griffith Series 200","DS","56.881","45.163","5","86","112","","60.233","2","59.676","","58.283","","56.881","","57.443","","57.968",""
"Jeff","Lawrence","","193","1998 BMW M3 silver","DS","56.892","45.172","6","87","113","","58.907","","57.888","","56.892","","54.286","DNF","63.337","DNF","59.859","DNF"
"Jerry","Tyrpa","","444","1994 Mazda miata","N","56.908","56.908","10","125","114","","59.114","","57.588","3","58.344","","57.278","","59.368","1","56.908",""
"Cody","Greene","","900","1999 Mazda Miata ","N","56.913","56.913","11","126","115","","65.527","","59.226","","57.127","","61.792","DNF","58.619","","56.913",""
"Chris","Medower","","713","2005 Infiniti G35 Coupe Red","DS","56.940","45.210","7","89","116","","58.621","1","57.28","","30.602","RERUN","58.334","1","56.94","","57.909","","57.251",""
"Daniel","Stellburg","","77","1984 Oldsmobile Delta 88 Black","CAMT","56.964","45.969","4","99","117","","59.464","DNF","58.172","","57.194","","60.512","","57.835","","56.964",""
"Eric","Janssen","","320","2013 Honda Civic SI Black","N","57.012","57.012","12","127","118","","58.806","","58.849","","58.229","","57.012","","58.63","","57.119",""
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette","C2-CAMS","57.041","47.401","12","104","119","","65.115","1","59.337","","58.307","","57.041","","64.329","","58.529",""
"Kari","Gerstner","","425","2014 Ford Fiesta ST Black","N","57.052","57.052","13","128","120","","63.433","","59.414","","57.778","","57.092","","57.125","1","57.052",""
"Zachary","Pursell","","101","2013 Scion FR-S","DS","57.095","45.333","8","91","121","","58.337","","57.638","","61.67","DNF","57.095","","59.01","","58.649",""
"Gary","Schmidt","","737","1987 Honda Prelude SI blue","X","57.111","57.111","1","129","122","","61.881","","59.347","","57.768","","58.586","","57.111","","57.175",""
"Tom","Ring","","42","2010 Volkswagen Jetta","C1-HS","57.124","44.613","3","79","123","","68.136","","59.78","","57.124","","56.481","DNF","57.731","","58.081",""
"Andrew","Dehmer","","186","2017 Subaru BRZ Limited Blue","N","57.157","57.157","14","130","124","","64.109","","59.582","","58.763","","59.624","","57.82","","57.157",""
"Drew","Baumbach","","27","2009 Porsche Cayman S","C2-ASP","57.293","48.584","16","111","125","","83.094","DNF","64.108","","59.271","","57.293","","57.889","","56.408","1"
"Andrew","Knoll","","535","2002 Mini Cooper S ","SMF","57.400","48.158","5","109","126","","64.021","DNF","65.614","DNF","64.077","","60.567","","59.204","","57.4",""
"Cade","Bondhus","","149"," Lexus IS350","N","57.730","57.730","15","131","127","","61.027","","60.015","","59.472","DNF","59.369","","57.73","","56.993","DNF"
"Jacob","Tardoni","","104","2017 Subaru WRX WR Blue","DS","58.576","46.509","9","102","128","","68.308","","61.352","","60.992","","60.509","DNF","62.31","DNF","58.576",""
"Brett","Berge","","300","1992 Mazda miata red","N","58.655","58.655","16","132","129","","65.508","","58.655","","71.517",""
"James","Flanary","","205"," Mazda 3","C1-HS","58.697","45.842","5","97","130","","61.637","1","59.685","","59.509","","60.458","","59.669","1","58.697",""
"Aaron","Barclay","","400","1996 Lexus sc400 sliver","N","59.416","59.416","17","133","131","","65.791","","63.257","","61.267","","62.25","","59.508","","59.416",""
"Jacob","Edholm","","155","2002 Subaru WRX Blue","N","60.524","60.524","18","134","132","","63.64","","57.264","DNF","62.832","","62.342","","60.524","","61.035",""
"James","Mccormick","","441","1994 Mazda miata red","N","60.575","60.575","19","135","133","","83.065","","64.406","","61.652","","61.049","DNF","60.986","","60.575",""
"Matthew","Young","","818","2005 Honda Accord","C1-GS","60.836","47.817","6","107","134","","65.844","DNF","62.386","","64.243","","61.775","","61.727","","60.836",""
"Rumi","Faizer","25","200","2017 Alfa Romeo Giulia Ti Blue","N","61.817","61.817","20","136","135","","62.141","DNF","61.493","DNF","64.458","","60.696","DNF","59.817","1","59.942","1"
"Louis","Thao","","100","2005 BMW 330ci Blue","N","62.926","62.926","21","137","136","","67.004","DNF","54.563","DNF","56.419","DNF","50.485","DNF","56.64","DNF","62.926",""
"Luke","Huseby","","934","2014 Ford Mustang GT Red","N","62.994","62.994","22","138","137","","73.63","","63.589","","62.994",""
"Shannon","Higgins","","891","2013 Ford Focus ST","C1-GS","64.149","50.421","7","114","138","","72.214","","60.931","DNF","68.032","","65.856","","64.681","","62.149","1"
"Brandon","Andrzejewski","","595","2013 Fiat Abarth 500 Rosso (red)","N","65.282","65.282","23","139","139","","72.579","","67.138","","65.709","","65.282","","65.912","","64.313","DNF"
"Christopher","Lau","","321","2016 Mazda MX-5 White","N","67.184","67.184","24","140","140","","69.272","DNF","52.877","DNF","67.184",""
"Steve","Hess","","21","2003 Chevrolet Corvette Silver","BS","-","-","-","-","-",""
"Tory","Nygren","327","327"," Chevrolet camaro red","N","-","-","-","-","-",""
"Robert","Beck","","365","2016 BMW m235i Blue","N","-","-","-","-","-",""
"Dustin","Braun","","915","2004 Mazda Mazdaspeed Miata Titanium","STU","-","-","-","-","-",""
"Andrew","Paulsen","","682","2002 Audi TT Desert Green","DS","-","-","-","-","-",""
"Matt","Posey","","44","1991 Mazda Miata","P-STS","-","-","-","-","-",""
"Enderson","Moua","","107","2008 Honda S2000 CR Black","INVALID:Z","-","-","-","-","-",""
"Cody","Rockman","","514","1995 Subaru Impreza Blue","N","-","-","-","-","-",""
"Tyler","Salminen","","688","2015 Scion Fr-s","Z-STX","-","-","-","-","-",""
"Stephen","Adams","","917","2018 Subaru Wrx Metallic gray","N","-","-","-","-","-",""
"Richard","Tanler","","914","1974 Porsche 914 zambezi green","V","DNF","-","-","-","-","","72.272","DNF","73.284","DNF"
"Tim","Davis","","53","2006 Intrepid Silverstone","P-KM","-","-","-","-","-",""
"Leona","Gregory","","11","2016 Volkswagen Golf GTI","Z-GS","-","-","-","-","-",""
"Dane","Johnson","","727","2007 Audi A4 White","N","-","-","-","-","-",""
"Joshua","Swanson","","864","2007 Mini cooper s white","SMF","-","-","-","-","-",""
"Josiah","Oothoudt","","253","2003 Mitsubishi Lancer evo Black","N","-","-","-","-","-",""
