"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen","Run 8","Run 8 Pen","Run 9","Run 9 Pen"
"Neal","Tovsen","","98","2022 Toyota GR86","P-CST","39.062","32.421","1","1","1","","41.129","","39.984","","39.803","","39.877","","56.574","RERUN 2","39.338","","39.062",""
"Curt","Crouse","","29","2015 Ford Mustang GT","CAMC","45.142","37.242","5","78","76","","48.878","","48.92","DNF","46.159","","47.312","","45.142","","46.983","1"
"Nicholas","Albee","","323","2007 Mazda MX-5","CS","45.175","36.727","8","72","77","","50.074","1","47.338","","44.991","3","46.323","1","45.597","","45.175",""
"William","Kim","","987","2024 Subaru WRX","N","45.356","45.356","3","111","78","","46.841","DNF","46.796","","45.356","","45.465","","44.961","DNF","44.35","DNF"
"Kim","John  Crumb","","282","2021 Porsche Cayman GTS","Consolidated-SSP","45.361","38.874","11","88","79","","47.071","","46.324","","46.926","","46.604","","45.361","","45.424",""
"Cory","Holtz","","214","1994 Mazda Miata","N","45.503","45.503","4","112","80","","47.411","DNF","46.108","DNF","46.297","","46.97","DNF","46.342","","45.503",""
"Ryker","Huseby","","606","1991 Honda Beat","Consolidated-XU","45.640","39.661","12","94","81","","49.76","1","48.439","","47.601","","46.907","","45.64","","45.126","1"
"Holden","Froemke","","119","2008 Honda Fit","Consolidated-EST","45.773","37.304","9","79","82","","48.247","","47.246","","47.091","","45.773","","46.002","","46.053",""
"Christian","Bueng","","469","2011 Subaru Impreza STI","XA","45.785","38.734","10","87","83","","51.945","","49.467","","48.893","","47.564","","46.729","","45.785",""
"Pryce","Cha","","36","2010 Honda Fit","N","45.824","45.824","5","113","84","","47.995","DNF","57.209","1","47.273","","66.928","RERUN","46.38","","45.824","","46.015","1"
"Jonathan","Riley","","124","2024 BMW M2","N","45.879","45.879","6","114","85","","49.662","DNF","69.667","RERUN","46.497","","45.879",""
"Bryan","Ganz","","741","2002 Chevrolet Corvette Z06","AS","45.879","37.896","2","83","86","","48.499","DNF","49.742","","48.244","","47.242","","46.428","","45.879",""
"Carter","Smith","","73","2018 Ford Police Interceptor","HS","46.020","36.079","1","54","87","","47.06","1","46.93","","47.558","1","48.042","","46.02","","46.742",""
"Jeremy","Poissant","70","70","1970 Chevrolet Camaro","CAMT","46.051","37.807","5","82","88","","70.68","DNF","48.674","1","47.767","","51.985","3","44.051","1","44.247","1"
"Erik","Ernst","","747","2012 Honda Fit","HS","46.088","36.132","2","56","89","","50.187","DNF","47.709","","46.744","","48.634","","47.446","","46.088",""
"Jacob","Soberski","","52","2018 Honda Civic Hatchback","XA","46.258","39.134","11","91","90","","50.511","","48.112","1","47.012","","47.031","","46.258",""
"Cale","Kiefer","","691","2001 Pontiac Trans Am WS6","CAMT","46.365","38.065","6","85","91","","52.043","","48.639","DNF","47.72","","46.365","","46.603","DNF","46.504",""
"Gary","Schmidt","","737","2023 Acura Integra","Z-GS","46.409","36.848","11","74","92","","50.92","","49.659","DNF","47.574","","47.243","","47.496","","46.409",""
"Randall","Johnson","630","630","2015 Ford Fiesta ST","HS","46.598","36.532","3","69","93","","50.721","1","48.97","","48.291","","49.858","","47.617","","46.598",""
"Amanda","Romani","","623","2023 Honda Civic SI","GST","46.642","37.780","2","81","94","","51.721","","50.009","","49.752","DNF","49.188","2","47.95","","46.642",""
"Jenna","Kiefer","","690","2001 Pontiac Trans Am WS6","CAMT","46.675","38.320","7","86","95","","52.832","DNF","50.193","","48.112","","49.173","","47.378","","46.675",""
"Kerry","Anderson","","5","1988 Honda CRX","P-EST","46.701","38.061","13","84","96","","49.168","","47.946","","57.799","DNF","47.058","","47.885","1","46.701",""
"Philip","Ethier","","7","2011 Porsche Cayman 2.9","Consolidated-XU","46.878","40.736","13","104","97","","49.742","","46.878","","46.554","DNF","49.858","1","49.285","","47.934",""
"Robert","Duffy","","199","2019 Subaru WRX","N","46.885","46.885","7","115","98","","55.759","","51.523","","49.827","","49.513","","47.911","","46.885",""
"Anthony","Avalos","","374","2006 Nissan 350Z","XA","47.082","39.831","12","97","99","","52.888","","51.75","","49.449","","51.109","","49.845","","47.082",""
"Drew","Baumbach","","27","2009 Porsche Cayman S","AS","47.089","38.895","3","89","100","","53.793","DNF","49.748","","48.696","","79.547","RERUN","47.089","","47.799",""
"Benjamin","Brochman","","573","2018 Ford Police Interceptor Sedan","N","47.221","47.221","8","116","101","","49.537","","49.898","1","47.803","1","47.82","1","47.221","","47.782","2"
"Brandon","Rowlett","","406","2005 Toyota MR2 Spyder","Consolidated-ES","47.325","37.386","10","80","102","","49.409","","47.513","","47.325","","47.843","","47.182","4","48.3",""
"Darin","Phlork","","264","2017 Honda Civic Si","N","47.333","47.333","9","117","103","","50.762","","48.609","","49.461","","50.61","DNF","47.93","","47.333",""
"Mitchell","Robinson","","877","1993 Mazda Miata","XB","47.421","40.213","5","100","104","","49.742","","50.221","","50.461","","48.1","","48.012","1","47.421",""
"Will","Schafer","","24","2000 Chevrolet Camaro Z28 SS","CAMT","47.577","39.060","8","90","105","","52.943","","49.481","DNF","51.564","DNF","49.868","","47.577","","47.663",""
"Rixin","Zhao","","233","2024 Acura Integra","BST","47.674","39.712","3","95","106","","55.332","1","31.111","RERUN 3","47.232","6","45.674","1","46.137","3","46.03","1","45.689","1"
"Justin","Hirschuber","","541","1994 Ford Mustang","CAMT","47.744","39.197","9","92","107","","52.157","2","48.329","","47.744","","48.195","","48.641","DNF","47.407","1"
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette","AS","47.949","39.605","4","93","108","","92.879","DNF","50.563","","51.059","","38.585","RERUN","48.679","","47.949","","48.306",""
"Argel","Musngi","","437","2024 Toyota Gr86","N","48.114","48.114","10","118","109","","55.2","","51.816","","52.306","","49.511","","49.791","","48.114",""
"Julian","Rodriguez-Roost","","420","2008 Subaru WRX","XA","48.140","40.726","13","103","110","","55.185","","50.051","","48.723","","49.128","","48.14","","47.655","1"
"Ed","Wildeman","","200","1999 BMW M Roadster","CST","48.268","40.062","5","98","111","","50.701","","49.397","","48.268","","47.979","1","52.993","1","48.914",""
"Andrew","Her","","151","2006 Mini Cooper S","N","48.497","48.497","11","119","112","","49.762","DNF","48.363","DNF","50.845","DNF","48.798","DNF","54.891","","48.497",""
"Alexander","Nelson","","313","1993 Toyota MR2","N","48.564","48.564","12","120","113","","62.587","RERUN","51.762","","52.846","","51.184","","49.911","","50.139","","48.564",""
"Jeff","Lawrence","193","193","2002 Chevrolet Corvette Z06","AS","48.620","40.160","5","99","114","","54.161","DNF","51.112","DNF","48.372","DNF","56.646","","53.673","","60.673","RERUN","48.62",""
"Matthew","Goff","","413","2016 Ford Fiesta","N","48.895","48.895","13","121","115","","58.498","1","52.325","DNF","49.751","","49.744","1","51.313","","48.895",""
"Dennis","OMeara","","112","2019 Chevrolet Corvette Grand Sport","AS","49.009","40.481","6","102","116","","50.869","DNF","50.251","DNF","49.009","","50.939","DNF","51.813","","49.938",""
"Adam","Schmaltz","","116","2014 Ford Focus","GST","49.029","39.713","3","96","117","","54.014","DNF","52.848","","49.029","","47.447","DNF","45.238","DNF"
"Josh","Theders","","375","2012 Chevrolet Camaro","N","49.911","49.911","14","123","118","","102.357","DNF","53.63","","50.462","","51.548","DNF","50.323","","49.911",""
"Thomas","Haider","","104","2022 Ford Shelby GT 500","CAMC","49.921","41.184","6","106","119","","55.622","RERUN","52.227","","52.488","2","49.921","","53.115","DNF","52.297","1","50.018",""
"Autumn","Ruff","","169","2016 Ford Focus ST","N","50.009","50.009","15","124","120","","59.094","","56.878","","53.971","","53.734","1","50.204","","50.009",""
"Jeff","Anderson","","617","2017 Mazda Miata","CS","50.319","40.909","9","105","121","","68.662","1","54.59","","52.375","","52.241","","52.842","","50.319",""
"Caleb","Wedin","","123","2007 Volkswagen Rabbit","N","50.381","50.381","16","125","122","","125.827","RERUN","51.033","","50.698","","50.462","1","50.274","DNF","52.568","","50.381",""
"Charley","Klima","","259","2003 Mazda Miata","N","50.589","50.589","17","126","123","","50.48","DNF","48.825","DNF","53.689","DNF","48.236","DNF","55.005","","50.589",""
"Koo","Lor","","444","1990 Mazda Miata","N","50.760","50.760","18","127","124","","76.131","DNF","62.827","","58.395","1","61.65","RERUN 1","52.09","","50.76","","51.156","DNF"
"David","Ashley","","256","2022 Volvo Polestar 2","N","51.202","51.202","19","128","125","","60.118","DNF","56.063","","72.814","DNF","57.038","","51.202","","51.86",""
"Bryan","Runyun","","6"," VW Jetta","N","52.750","52.750","20","129","126","","54.311","DNF","52.75",""
"Brittany","Grant","","547","1994 Ford Mustang","CAMT","53.023","43.531","10","107","127","","59.088","","55.97","","55.077","","54.041","","54.297","","53.023",""
"Robert","Duffy","","800","2015 Ford Focus ST","N","53.171","53.171","21","130","128","","69.463","DNF","73.303","RERUN","57.988","","55.916","","55.519","","53.354","","53.171",""
"Patrick","Olheiser","","299","2004 Chevrolet corvette","BST","54.365","45.286","4","110","129","","54.365","","55.056","","54.54","","57.15","","55.627","","55.881",""
"Dana","Lynn","","106"," Subaru 2012 WRX 5 door GR","N","56.295","56.295","22","132","130","","60.885","DNF","57.245","","56.665","","57.271","DNF","54.712","DNF","56.295",""
"Kris","Turner","","988","2014 Subaru BRZ","XA","58.875","49.808","14","122","131","","58.875","","57.746","DNF","64.445","","62.073","DNF","43.95","DNF"
"Tianna","Nelson","","767","2014 Dodge Charger","CAMC","64.645","53.332","7","131","132","","86.217","DNF","64.711","1","62.645","1"
"Courtney","Sampson","","315","2015 Dodge Challenger hellcat Sublime","CAMC","-","-","-","-","-",""
"Cole","Peterson","","660","1999 Mazda Miata White","INVALID:P","-","-","-","-","-",""
"Max","Currie","","788","1980 Porsche 911sc Red","XB","-","-","-","-","-",""
"Richie","Pasumarty","","105","2016 BMW M4 ","SM","-","-","-","-","-",""
"Garrison","Collyer","","241","2000 Audi A4 1.8t quattro","XA","-","-","-","-","-",""
"David","Abramovich","","45","1994 Mazda Miata ","N","-","-","-","-","-",""
"Tyson","Kuchenmeister","","650","2010 Pontiac Vibe Grey","HS","-","-","-","-","-",""
"Giuseppe","Pellizzer","","80","1999 Mazda 10AE Miata Sapphire Blue","ES","-","-","-","-","-",""
