"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen","Run 8","Run 8 Pen","Run 9","Run 9 Pen"
"Anthony","Onceler","","74","2017 Chevrolet Camaro","C1-FS","35.921","29.239","1","58","64","","36.892","","36.364","","39.136","1","37.126","","37.105","","35.921","","36.871","","36.113",""
"Joel","Route","","174","2009 Nissan GT-R","C2-SSP","35.941","30.657","4","77","65","","39.003","","37.211","","36.925","","36.729","","36.446","","36.62","","35.941","","36.365",""
"Alec","Muller","","102","2004 Chevrolet ","CAMS","35.988","30.157","3","70","66","","44.317","DNF","44.109","","59.868","","36.903","","38.552","DNF","39.803","","36.647","","35.988",""
"Giuseppe","Pellizzer","81","81","1999 Mazda 10AE Miata","Z-ES","36.042","28.545","13","47","67","","37.693","1","37.664","","37.241","","36.75","","36.698","","36.471","","36.606","","36.042",""
"Brandon","Rowlett","","406","2016 Mazda MX-5","STR","36.056","29.854","2","66","68","","40.814","","37.533","","36.829","","36.056","","38.912","","36.255","","36.554","","36.204",""
"Andrew","Dehmer","","186","2017 Subaru BRZ Limited","Z-DS","36.075","29.112","15","55","69","","37.077","","36.392","","37.121","","36.45","","36.433","","36.315","","36.368","","36.075",""
"Michael","Jensen","","310","2014 Chevrolet Corvette","N","36.083","36.083","4","93","70","","37.531","DNF","38.64","","36.972","","36.34","","36.554","","36.539","","45.634","DNF","36.083",""
"Heidi","Halverson","10","10","2005 Lotus Elise","Z-SSR","36.097","30.538","19","73","71","","37.254","","37.934","","36.91","","37.569","","37.087","","36.598","1","37.167","","36.097",""
"Chase","Malkow","","350","2005 Nissan 350z","N","36.098","36.098","5","94","72","","39.371","","37.978","","36.835","","36.222","","36.695","","36.671","","36.098","","36.309",""
"Curtis","Crouse","","29","2003 Mercury Marauder","CAMC","36.170","29.623","4","63","73","","38.826","","37.032","","38.434","","37.225","","38.345","","36.813","","36.603","","36.17",""
"Darin","Wolbersen","","176","2015 Dodge Dart GT","SMF","36.237","30.620","4","76","74","","38.297","","37.057","","37.544","","50.107","RERUN","37.199","","36.835","","36.237","","36.836","","37.292",""
"Andrew","Deck","","127","2005 Mazda RX8","Z-XA","36.269","30.538","20","74","75","","41.034","","39.713","","37.664","","36.701","","37.665","","37.257","","36.564","","36.269",""
"Josh","Lee","","331","1991 Mazda Miata","P-STS","36.276","29.492","14","60","76","","38.804","","38.429","","37.658","","51.215","1","37.225","1","37.076","","36.58","","36.276",""
"Will","Schafer","","24","2019 Fiat 124 Spider Abarth","CS","36.288","29.393","4","59","77","","42.057","","36.892","","36.721","","36.293","","38.012","","36.288","","39.91","DNF","36.424",""
"Darren","Hagford","","701","2000 Mazda Miata","STR","36.297","30.053","3","69","78","","41.368","","38.172","","37.186","","37.206","","37.43","","38.62","","37.426","","36.297",""
"Emilio","Rescigno","","46","2008 Lotus Elise","C1-SSR","36.391","30.786","2","78","79","","38.389","","37.238","","37.131","","37.024","","36.406","","36.391","","36.642","","36.558",""
"Mike","Farrell","","297","2001 Honda S2000","CS","36.484","29.552","5","61","80","","38.549","","38.8","","37.675","","37.593","","36.815","","36.484","","37.514","","37.154","DNF"
"Terry","Higgins","918","918","2013 Ford Focus","GS","36.655","29.104","1","54","81","","37.536","2","36.981","","37.368","1","36.927","","37.255","","43.81","RERUN","36.655","","36.974","1","37.732","1"
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette","AS","37.010","30.385","1","71","82","","40.932","","38.848","","38.868","","39","","38.145","","37.01","","37.659","","37.198",""
"Eric","van Gulijk","354","354","2018 Honda Civic Type R","DS","37.091","29.932","6","67","83","","37.091","","37.133","DNF","37.694","","37.248","DNF"
"Jeff","Lawrence","","193","2002 Chevrolet Corvette Z06","AS","37.281","30.607","2","75","84","","41.517","","38.798","","37.961","","38.096","","37.754","","38.11","","37.281","","37.629",""
"Ron","Richardson","","327","2002 Chevrolet Corvette","N","37.386","37.386","6","96","85","","46.354","","41.476","","40.154","","38.191","","38.705","","37.92","","37.648","","37.386",""
"Jon","Pierce-Ruhland","","262","1993 Mazda Miata","Z-ES","37.512","29.709","17","65","86","","39.361","","39.154","","38.872","","38.408","RERUN","37.896","","38.544","","37.633","","37.512","","37.862",""
"Joseph","Schneider","","223","2017 Volkswagen GTI","GS","37.825","30.033","2","68","87","","49.118","","41.395","","40.001","","39.403","","37.825","","37.999","","39.295","","38.727",""
"Clinton","Peach","","984","1984 Mazda RX7","N","37.934","37.934","7","97","88","","40.673","","40.518","","39.588","","38.646","","37.934","","38.268","","38.119","","38.698",""
"Christopher","Stromme","","54","1999 Saab 9-3 Convertible SE","N","37.976","37.976","8","98","89","","40.482","","39.898","","38.719","","38.742","","39.019","","37.976","","39.383","","38.844",""
"Jaden","Peach","","983","1983 Mazda RX7","N","38.537","38.537","9","99","90","","42.895","","39.567","1","39.319","","38.537","","39.702","","39.741","","39.46","","40.889",""
"Tony","Fischer","","44","2021 Mini Cooper SE","N","38.665","38.665","10","100","91","","40.634","","41.061","","39.964","","39.617","","38.665","","39.221","","39.038","","39.525",""
"Samuel","Marten","","608","2000 Mazda Miata LS","N","38.701","38.701","11","101","92","","45.223","","42.756","","39.989","","39.735","","39.958","","38.911","","38.701","","39.227",""
"Camden","Route","","317","1986 Ford Mustang SVO","CAMT","38.793","31.655","4","82","93","","43.609","DNF","42.101","","41.261","","39.929","","40.32","","40.54","","39.567","","38.793",""
"Tom","Ring","","42","2010 Volkswagen Jetta","Z-HS","38.803","30.499","18","72","94","","45.372","","43.068","","40.278","","38.702","DNF","42.056","","40.067","","38.803","","40.591",""
"Tanner","Gruba","","817","2008 Volkswagen Rabbit","N","38.967","38.967","12","102","95","","40.648","","40.698","","39.62","","39.606","","38.967","","39.254","","39.191","","39.745",""
"Reed","Styve","557","351","1974 American Motors Javelin/AMX","CAMT","38.994","31.819","5","84","96","","41.554","","40.421","","42.286","DNF","41.141","DNF","38.994","","38.512","DNF","40.912","","39.941",""
"Ed","Wildeman","","200","2015 Mini Cooper S","DS","39.266","31.687","7","83","97","","41.779","DNF","42.716","DNF","43.316","","41.977","","40.918","","40.469","","40.203","","39.266",""
"Tyson","Kuchenmeister","","650","2010 Pontiac Vibe","N","39.369","39.369","13","103","98","","57.169","DNF","44.111","","45.204","","41.923","","40.553","","39.776","","39.369","","40.071","1"
"Riley","Hunter","","227","2020 Chevrolet Impala","N","39.491","39.491","14","104","99","","48.756","","43.406","","43.347","","41.434","","40.444","","40.319","","39.702","","39.491",""
"Shannon","Higgins","","819","2013 Ford Focus ST","GS","39.543","31.397","3","80","100","","45.163","1","42.976","","40.715","","40.512","","40.514","","39.566","","39.84","","39.543",""
"Nick","Dorschner","","137","2022 Hyundai Elantra N","N","39.556","39.556","15","105","101","","50.794","DNF","44.757","","41.441","","41.943","","41.579","DNF","40.47","","40.215","","39.556",""
"Gabriel","Korinek","","149","2016 Mazda 6","C1-HS","39.740","31.235","3","79","102","","42.719","","40.822","","41.169","","40.648","","40.392","1","40.171","","40.39","","39.74",""
